hour_of_day,weekday,motion_hall,motion_living,temperature,light_level,tv_on,minutes_idle,scenario
21,4,0,1,21.931144279609715,10.289915457133013,1,0,movie
0,5,0,0,16.541093403415413,0.0,0,235,away
8,0,1,0,22.3326396858496,92.51681093765063,0,10,day
14,3,1,0,22.859611045372592,85.19412791740099,0,0,day
6,5,0,0,16.06168470299864,0.0,0,243,away
11,5,1,1,23.14283699817046,61.498206297897376,0,1,day
2,2,0,0,16.543513901775672,0.0,0,285,away
10,1,1,0,22.58992678409554,82.79402424726602,0,19,day
20,6,0,0,20.48287760868339,52.34444520808717,0,8,day
12,4,1,1,22.124354678178054,69.42313891207532,0,2,day
3,2,0,0,16.9054934219876,0.0,0,273,away
7,0,1,1,21.796281826677205,77.55808260799347,0,7,day
19,3,0,1,21.394498103142546,57.028906870500585,0,14,day
21,4,1,1,21.32593335259777,56.333778653461735,0,19,day
0,6,0,0,16.296075894585403,0.0,0,154,away
8,4,1,1,20.825480715541037,85.31921556316678,0,2,day
0,3,0,0,16.94331276178247,0.0,0,217,away
14,6,1,1,21.811790026829122,76.37722896682239,0,8,day
9,6,1,0,21.83363556222022,70.75817093744998,0,7,day
15,2,1,0,22.95956017593409,84.83351637758793,0,8,day
9,0,1,1,21.393415725884623,74.54338926802565,0,10,day
12,2,1,0,20.700041565550563,65.1830028231708,0,8,day
9,0,1,1,22.248918167538893,75.67608723218562,0,11,day
2,3,0,0,16.763955819137024,0.0,0,377,away
18,1,1,1,22.196249468500806,15.169906815984216,1,17,movie
3,4,0,0,17.20386030528251,0.0,0,303,away
18,6,1,1,21.820972860394658,16.184969060949015,1,3,movie
7,3,1,1,21.709388280604045,86.07010990814821,0,8,day
12,0,1,0,22.055597832818567,70.33001664058759,0,29,day
1,2,0,0,16.762737397064768,0.0,0,382,away
12,2,1,1,21.203404866595786,84.19406120864795,0,5,day
8,4,1,0,21.25307642935128,90.5382158483824,0,8,day
13,2,1,0,21.11373257738501,95.66868642912667,0,17,day
18,3,1,0,21.76761411454763,56.65291944307261,0,6,day
1,1,0,0,16.635637114320016,0.0,0,349,away
21,6,0,0,22.89637140041766,54.86058656233251,0,20,day
1,4,0,0,16.84088183766977,0.0,0,200,away
13,1,0,0,21.288980911476006,62.158765729914705,0,14,day
9,2,1,1,21.54820766527111,90.93301562125755,0,4,day
5,0,0,0,16.90069858694713,0.0,0,420,away
21,2,0,1,21.456382339205824,16.842660046988062,1,1,movie
16,0,1,0,21.728815444418558,93.35022999773875,0,9,day
10,0,1,0,21.905882331913187,72.56271328462145,0,10,day
17,4,1,1,21.95708620059489,77.84255222404553,0,2,day
19,5,1,1,20.944092420124246,59.62917037935387,0,24,day
6,4,0,0,17.44876442762965,0.0,0,472,away
1,5,0,0,17.18393212258593,0.0,0,195,away
2,0,0,0,17.44406164635307,0.0,0,331,away
0,6,0,0,16.309213805769414,0.0,0,337,away
9,2,1,0,21.37809392087271,81.95747906711716,0,20,day
19,1,0,1,21.215754283238805,71.78579476511577,0,19,day
13,4,0,0,22.124632070316324,81.25072040862067,0,1,day
15,0,1,0,21.978472025118712,82.960047866482,0,8,day
11,3,1,1,22.16160860662286,80.88910011757804,0,3,day
7,0,1,1,22.573305705381788,93.30270976757177,0,10,day
6,4,0,0,16.87987281073557,0.0,0,136,away
16,0,1,1,22.171393391031675,93.68425328513845,0,28,day
22,3,0,1,22.01487537232943,16.943982030928815,1,17,movie
17,6,0,0,21.459298632124433,91.56894600097432,0,22,day
9,0,1,0,23.121544229545577,72.34068272952852,0,30,day
13,0,0,1,21.826307498086305,83.44408733697715,0,11,day
10,2,1,0,22.239101439818537,95.20900822086021,0,25,day
13,5,1,1,21.91367602263308,86.50533649906501,0,23,day
19,0,1,0,22.445953217880923,53.92812108805521,0,1,day
23,3,0,0,19.815202799058294,9.09995194941319,0,44,night
4,4,0,0,17.099022793875516,0.0,0,148,away
0,3,0,0,16.977988813443883,0.0,0,140,away
1,1,0,0,16.753457178693957,0.0,0,210,away
12,5,0,0,22.36385646337893,87.72112927476695,0,24,day
12,5,0,0,21.372861513838735,73.63394475551671,0,0,day
21,5,1,1,22.073754654966542,55.8418243939712,0,11,day
22,6,0,1,21.60480567315889,20.971309359822214,1,10,movie
9,3,1,0,20.602820797705604,45.37131876825693,0,0,day
19,2,1,1,21.84896258358531,25.549363785023786,1,1,movie
6,4,0,0,16.8321664629396,0.0,0,340,away
19,0,1,1,23.11975143982187,19.91312280292071,1,10,movie
15,1,0,0,22.02650136095363,80.81174088674538,0,3,day
0,1,0,0,17.058750069248727,0.0,0,155,away
23,6,0,0,20.463520344253606,8.59772764431676,0,117,night
11,2,0,1,21.674496027586144,71.13577626800772,0,1,day
3,0,0,0,16.317561223912897,0.0,0,258,away
21,0,0,1,21.88763412289334,18.649624203370905,1,1,movie
6,1,0,0,16.985461550533238,0.0,0,142,away
3,5,0,0,16.579529621093165,0.0,0,308,away
22,2,0,1,21.946132800071588,50.37119828083638,0,11,day
9,3,1,0,23.014402550399883,68.66881668717404,0,23,day
19,1,1,1,21.926425654934473,78.62244269141273,0,21,day
5,1,0,0,16.76283839426829,0.0,0,473,away
7,2,1,1,21.378758978715638,86.57861464532024,0,5,day
21,4,0,1,22.701978026775006,12.309565606093523,1,16,movie
0,5,0,0,16.98792605714166,0.0,0,242,away
19,4,1,1,21.621485217074767,18.820924366811912,1,20,movie
13,1,1,0,23.06464606694401,71.62204501628133,0,10,day
1,3,0,0,16.78089454866125,0.0,0,335,away
21,4,1,1,22.079912833143442,61.09006645002794,0,9,day
7,6,1,0,22.179666885729233,96.29512385444936,0,9,day
7,5,1,0,22.275582585389465,92.23828087854751,0,5,day
10,4,1,1,22.572750966537033,68.79651962640652,0,17,day
3,3,0,0,17.689235957909005,0.0,0,204,away
19,1,0,1,22.15014671872059,23.777374808373725,1,16,movie
20,3,0,1,22.712539666312722,13.325460456042512,1,15,movie
5,3,0,0,17.57770015856095,0.0,0,130,away
23,5,0,0,20.787690326728864,5.834089160555527,0,76,night
20,6,1,1,21.388997806520102,13.648591850132298,1,3,movie
13,2,0,1,21.47217971649081,70.72190853640106,0,24,day
11,3,1,0,22.61772447710165,86.82421451616949,0,5,day
15,5,1,1,21.32356481641683,67.09391702992414,0,11,day
14,2,1,1,22.62422443505814,59.948667985415824,0,7,day
1,0,0,0,16.929738878344057,0.0,0,265,away
15,2,1,0,21.964021231786713,77.51881483289291,0,21,day
13,0,0,0,22.256706896020543,77.24015318605605,0,15,day
6,4,0,0,16.75984702843346,0.0,0,152,away
8,2,1,1,22.545783258224382,95.74534871583644,0,3,day
23,2,0,0,20.20264236387178,8.639099945745668,0,52,night
14,4,0,0,21.472178648880774,81.56559128093323,0,15,day
20,0,0,1,22.475111879248725,42.78202348301091,0,11,day
4,1,0,0,17.056438152864857,0.0,0,309,away
12,4,1,1,22.79843075022382,81.19070712921813,0,24,day
23,6,0,0,20.360431536095064,5.388499748463475,0,47,night
18,4,1,1,22.43054512880129,54.492168713073646,0,24,day
13,0,0,0,22.76156558478094,54.359231285269296,0,8,day
3,6,0,0,17.164220654023318,0.0,0,425,away
18,6,0,1,22.590613382207497,8.885243986218573,1,12,movie
16,3,1,1,22.401926534565586,88.27451296808655,0,10,day
1,5,0,0,17.35029638550438,0.0,0,439,away
22,3,0,1,21.682382984438835,21.351413395472548,1,6,movie
15,2,1,0,21.871932946641465,79.30387755655981,0,28,day
21,1,0,1,22.08987143781398,69.91327998736348,0,12,day
17,1,1,1,22.117531804264125,80.18449368984922,0,22,day
4,6,0,0,17.232941042946848,0.0,0,459,away
2,2,0,0,17.39610659908198,0.0,0,327,away
4,2,0,0,17.07443315747612,0.0,0,166,away
19,5,0,1,21.195315306220728,64.85833779989156,0,3,day
9,4,1,0,22.166094631565823,81.16414282754405,0,10,day
12,5,1,0,22.21129505794863,77.47958465424792,0,14,day
5,2,0,0,16.830672180401393,0.0,0,164,away
9,5,1,1,24.17631246502089,80.21013302460553,0,19,day
0,3,0,0,17.337074881590905,0.0,0,193,away
1,5,0,0,16.915615088251727,0.0,0,133,away
23,6,0,0,20.226560541063698,10.945978874898415,0,55,night
10,0,1,1,22.280842826110533,94.01642604346506,0,8,day
6,4,0,0,17.084793019908645,0.0,0,456,away
21,1,1,1,22.110593242670582,16.335659514933884,1,13,movie
11,1,0,1,22.59786742863944,77.67153287584841,0,0,day
8,5,1,1,21.759556773152436,85.94487490780368,0,5,day
14,1,0,0,22.4666360421466,74.92499845569274,0,25,day
17,1,1,0,21.93530535183273,78.52264264003432,0,4,day
17,6,0,1,22.626081811725925,66.93688507049495,0,25,day
18,3,1,0,21.550541831296663,70.04326168389314,0,23,day
7,3,1,1,21.293985499541733,92.99770724573611,0,4,day
10,2,1,1,21.88537399983721,67.8503069333398,0,10,day
12,0,0,0,22.22389906093388,72.99884907014987,0,15,day
5,6,0,0,16.833802934304323,0.0,0,214,away
3,1,0,0,16.408346978343296,0.0,0,440,away
20,6,1,1,22.325369713828614,17.737813832868152,1,18,movie
4,2,0,0,16.926835683924917,0.0,0,199,away
13,5,0,0,21.63771047609212,85.18232526533448,0,0,day
19,5,1,1,22.090467473424283,69.36397674741404,0,11,day
4,0,0,0,17.735098252314703,0.0,0,436,away
5,0,0,0,17.439507048945188,0.0,0,311,away
4,0,0,0,16.063322783657423,0.0,0,222,away
3,5,0,0,17.186670719232307,0.0,0,369,away
23,3,0,0,19.799471922912687,7.0620940886516035,0,32,night
13,4,0,1,22.261254374932847,72.93989876903191,0,30,day
2,3,0,0,17.556573271702124,0.0,0,249,away
10,6,0,0,22.87881429135199,71.79742102299765,0,22,day
1,5,0,0,16.784024328562904,0.0,0,356,away
8,2,1,1,22.107974968574037,99.17495303231424,0,7,day
7,1,1,1,21.06951169632243,90.76134803923773,0,4,day
12,5,0,1,22.048043034204714,68.59825895705772,0,5,day
13,5,0,0,22.225660539184776,60.38402954873471,0,1,day
0,1,0,0,16.841413647181398,0.0,0,219,away
14,2,0,1,21.68943406571306,74.06786979241807,0,5,day
10,3,1,1,22.065047827496404,73.54932428406634,0,16,day
12,1,1,0,21.84070419272593,70.44828275650246,0,28,day
9,1,1,1,22.39436378525161,57.85238251324803,0,13,day
23,1,0,1,19.88802886951886,7.28776962593879,0,95,night
22,2,0,1,21.75838464601727,17.936884318508156,1,11,movie
17,4,1,0,20.6640500602185,64.71996791556475,0,5,day
16,5,1,0,23.032632761802553,82.72987424164478,0,9,day
1,4,0,0,17.45869784217988,0.0,0,372,away
18,3,0,1,21.82160410465212,70.68838877806961,0,14,day
8,0,1,1,21.283510387150734,80.62033307045066,0,5,day
13,5,0,1,22.53374348098397,57.42613166285085,0,23,day
2,1,0,0,17.212960522495145,0.0,0,261,away
6,2,0,0,17.548318624305537,0.0,0,341,away
12,2,1,1,21.579443484515927,77.47490654432939,0,25,day
5,4,0,0,16.462898420286997,0.0,0,292,away
13,6,1,1,22.941287158478488,75.59083838226607,0,9,day
7,6,1,1,22.031433411127452,96.09590829070403,0,6,day
16,6,1,1,21.674328700980517,73.95012606400874,0,28,day
21,6,1,1,21.32673539343293,16.9738977706296,1,20,movie
21,6,0,0,21.81918711798758,65.57064705121373,0,0,day
14,0,1,1,21.45862554040279,74.91879161783079,0,20,day
0,5,0,0,16.46305826501352,0.0,0,126,away
3,1,0,0,16.02357735251116,0.0,0,326,away
3,6,0,0,16.694332896846312,0.0,0,405,away
23,2,0,1,20.618850511817108,6.037339878499726,0,49,night
10,0,0,0,21.8504699139911,48.31126778535638,0,11,day
22,6,0,1,21.764638038874246,21.69461662147565,1,0,movie
23,0,0,0,19.699066065013273,8.412266205052825,0,119,night
0,6,0,0,17.085725394368602,0.0,0,170,away
1,2,0,0,17.080159800192117,0.0,0,236,away
10,5,0,0,22.001480158917335,74.33401692350382,0,27,day
19,2,0,0,21.40968959461629,42.50965403498455,0,7,day
10,0,1,1,22.904137406253362,67.3844111912219,0,16,day
21,6,1,0,22.005555371810562,69.97941069458945,0,1,day
8,0,1,1,20.631629311821307,81.36536622870815,0,6,day
13,3,1,0,23.081742417456905,70.24980303545586,0,11,day
17,4,1,1,22.107451903562342,86.4926834888581,0,30,day
16,4,1,0,21.959860314056485,84.39709936559967,0,25,day
4,5,0,0,17.31553828526091,0.0,0,478,away
18,1,0,1,22.61219823996439,20.54204177808133,1,2,movie
16,6,1,1,21.85563590178035,85.61027676619906,0,13,day
15,4,0,1,22.402963334296327,80.6528987539834,0,15,day
8,3,1,1,21.717172093687925,80.00729542354082,0,2,day
21,3,0,1,21.76471939924336,61.759018904186924,0,25,day
16,5,1,0,20.896681116086647,70.45207323208342,0,1,day
0,0,0,0,17.09219585737194,0.0,0,272,away
22,1,0,1,21.62562100619017,14.907626019379679,1,4,movie
2,1,0,0,17.120391709775262,0.0,0,328,away
1,3,0,0,17.38418203098867,0.0,0,453,away
15,0,1,1,21.298235347651655,49.61721923708892,0,13,day
8,4,1,1,22.03775116657594,84.85040491147193,0,2,day
5,1,0,0,17.16835160786895,0.0,0,218,away
0,3,0,0,17.687496063899644,0.0,0,391,away
18,3,0,1,22.21070545352427,19.81224442357721,1,9,movie
19,5,1,1,21.902048212503512,14.100870364605388,1,7,movie
3,5,0,0,16.76519024357318,0.0,0,356,away
3,2,0,0,17.637000653468917,0.0,0,145,away
19,3,1,1,22.24249903638341,61.07147795006925,0,10,day
18,3,0,0,22.665198900726953,56.176787681812534,0,22,day
15,0,0,0,21.98768878747809,71.07783146824391,0,8,day
14,5,1,0,22.95956615048916,81.54391335173634,0,8,day
8,3,1,1,22.02654003734388,87.91518844473623,0,6,day
16,1,1,1,23.006642983254146,75.80339812914913,0,8,day
23,6,0,1,19.28535247194813,11.233265312323214,0,88,night
16,6,1,1,21.488955574018046,95.763887368312,0,20,day
4,3,0,0,17.047368128574607,0.0,0,375,away
4,2,0,0,16.982068446267917,0.0,0,450,away
5,1,0,0,16.566903874441618,0.0,0,256,away
10,4,0,0,21.310697700671685,84.5148812691387,0,0,day
12,5,1,0,21.50060319605657,94.47809711449605,0,5,day
21,6,1,1,22.589982869728793,15.90048596743184,1,18,movie
8,4,1,1,22.21606608072856,86.46990608404083,0,5,day
16,2,0,1,22.10045408693935,79.29317731945434,0,21,day
16,4,1,1,22.08640780645926,72.96943814634312,0,7,day
8,6,1,1,21.609246990148144,85.10947211581248,0,10,day
7,3,1,0,22.131106690953192,85.53866203486288,0,2,day
10,1,0,1,21.400681372025392,67.76304023428666,0,11,day
2,2,0,0,16.11921256154432,0.0,0,370,away
10,2,1,0,20.398963294866398,60.70613934191721,0,28,day
21,2,0,1,21.445979726776915,16.347654449356426,1,5,movie
2,3,0,0,17.09230911798211,0.0,0,283,away
5,0,0,0,16.751441291310385,0.0,0,373,away
16,5,1,1,22.120322128235603,69.05486496930229,0,9,day
4,2,0,0,17.08387305372358,0.0,0,207,away
1,5,0,0,17.414431180229915,0.0,0,434,away
0,4,0,0,16.486982148118404,0.0,0,165,away
7,0,1,1,21.598557021412184,83.50062981171799,0,9,day
0,6,0,0,16.952203235824,0.0,0,135,away
20,0,1,1,22.122030112990885,20.01326945621675,1,0,movie
23,3,0,0,19.81195429769245,6.723549100499495,0,115,night
17,4,1,1,21.834990839980527,87.79362312693078,0,8,day
16,3,1,0,20.747293285566485,72.98086785583084,0,20,day
21,2,1,1,21.618209381448036,52.761019120113176,0,9,day
8,4,1,0,21.44960369454053,83.66195474366079,0,6,day
8,1,1,1,22.360502203458154,87.36410920006728,0,1,day
8,6,1,1,22.07466895922325,75.60313116987311,0,10,day
22,6,0,1,22.22452306447784,51.32576319331714,0,14,day
15,4,0,0,23.104061155271136,66.22639380307048,0,12,day
6,1,0,0,16.825406208653995,0.0,0,199,away
0,1,0,0,16.76057653083813,0.0,0,370,away
1,3,0,0,16.181428120180648,0.0,0,407,away
4,1,0,0,16.909261309320616,0.0,0,344,away
3,1,0,0,17.24891812242335,0.0,0,135,away
5,0,0,0,16.724531183870948,0.0,0,344,away
17,2,1,0,20.980840085973778,75.86776424151442,0,22,day
22,0,0,1,21.729172870300552,10.255242558962038,1,8,movie
6,6,0,0,16.61876985390801,0.0,0,337,away
20,5,1,1,22.277032418222934,12.222082635388437,1,14,movie
16,0,1,0,21.875724914382744,73.58362382837629,0,4,day
19,4,1,1,21.867649959225236,62.773505248204906,0,13,day
11,3,1,0,22.059040880227226,64.84066141408628,0,15,day
23,2,0,0,19.866138856927357,8.290472655289033,0,110,night
10,6,0,0,21.955795407408342,87.71524509184778,0,20,day
22,5,1,0,22.621265197005904,53.04473244116263,0,17,day
12,0,1,1,21.373913399435718,62.3584614123631,0,20,day
22,6,1,1,22.13579240392294,52.53063372465679,0,14,day
9,3,0,0,20.54991090479691,82.48755297883865,0,17,day
17,0,1,1,22.79745949899812,77.53797680536202,0,20,day
4,4,0,0,16.57515715649716,0.0,0,328,away
15,4,1,0,21.94077627629353,96.69371151628889,0,6,day
18,3,0,1,22.595835717812317,13.251210404130532,1,0,movie
14,4,1,1,22.206673981728695,52.139585276359306,0,11,day
18,3,1,1,22.497515389192003,20.306720936519643,1,0,movie
9,4,1,0,22.947115592261238,97.18209812430197,0,26,day
5,6,0,0,16.844609269752716,0.0,0,298,away
16,6,0,0,22.816562616840702,64.98585788819216,0,12,day
0,4,0,0,16.590309891560782,0.0,0,262,away
7,6,1,0,21.717254902684566,83.28090931600552,0,7,day
4,3,0,0,16.976199788685307,0.0,0,279,away
22,2,0,1,21.996476729732258,20.848925224528188,1,3,movie
0,2,0,0,17.207364785013866,0.0,0,471,away
5,2,0,0,16.76803766907523,0.0,0,282,away
2,3,0,0,17.024390616973466,0.0,0,411,away
5,3,0,0,16.409529290675252,0.0,0,473,away
14,1,1,1,22.572930456275923,75.95821206587341,0,16,day
19,6,0,1,21.632247146178482,12.711464407666803,1,19,movie
17,0,1,0,21.88427661672352,84.45984179756792,0,13,day
1,5,0,0,16.702831692836387,0.0,0,310,away
5,6,0,0,17.22995676716557,0.0,0,385,away
4,3,0,0,15.985427998020798,0.0,0,390,away
5,4,0,0,16.895269122745702,0.0,0,395,away
6,6,0,0,16.56075905876427,0.0,0,423,away
8,4,1,1,21.858918037758816,91.50080875979089,0,1,day
17,6,0,0,21.195032211014787,72.47698353289876,0,3,day
8,5,1,1,21.409772937745668,76.2743716794725,0,9,day
4,6,0,0,16.34495227882232,0.0,0,460,away
9,2,1,0,21.75996339919317,70.59102309737203,0,28,day
21,0,1,1,22.272814303461708,61.604553108534795,0,20,day
10,5,1,1,22.22530421948469,71.86384147649292,0,21,day
8,5,1,1,21.788863360682768,89.90510907101739,0,6,day
3,5,0,0,16.333170834990668,0.0,0,336,away
12,1,1,0,20.88447609527735,60.58338655417374,0,16,day
6,6,0,0,16.562985606491154,0.0,0,393,away
5,1,0,0,16.927017636108854,0.0,0,244,away
13,3,1,1,22.245437014841045,80.6085084629967,0,24,day
16,3,1,1,23.23782767444954,69.88404191620882,0,30,day
5,4,0,0,17.19564573449722,0.0,0,189,away
1,6,0,0,17.002946375140148,0.0,0,442,away
5,4,0,0,17.14320097367765,0.0,0,221,away
9,5,0,0,21.979380227252204,77.39834095014982,0,7,day
2,6,0,0,18.062723796588,0.0,0,299,away
14,2,1,0,21.4079192100135,80.2592229798611,0,24,day
20,6,0,1,21.88207145748292,22.863317438988354,1,19,movie
4,2,0,0,16.254359187139144,0.0,0,127,away
20,1,1,1,21.157314067591653,19.6194891468763,1,14,movie
8,5,1,0,21.37517948243206,94.92839261527098,0,7,day
18,4,1,1,22.649485831220435,48.275954750568786,0,3,day
9,5,1,0,22.766970915101528,85.15268386646545,0,25,day
4,1,0,0,17.052782920531694,0.0,0,410,away
16,1,0,0,22.70567029470382,59.727921934495726,0,5,day
14,6,1,0,23.18515810551222,71.25915218053032,0,9,day
12,4,1,1,22.41870939556371,47.03005274342725,0,20,day
6,2,0,0,17.440343189352514,0.0,0,249,away
4,3,0,0,17.352879055977272,0.0,0,175,away
11,2,1,1,22.269487609753256,69.67629613584178,0,18,day
20,0,0,1,21.523112980317457,23.10789464300065,1,14,movie
1,0,0,0,17.131433736609456,0.0,0,271,away
22,6,0,1,22.715522771953975,65.66819243287853,0,17,day
20,3,0,1,21.565694204778858,17.763273708359133,1,13,movie
8,5,1,1,21.433565308385706,82.06146528555507,0,4,day
12,3,1,1,22.160612073084252,86.35989473385922,0,19,day
4,1,0,0,16.839027648839334,0.0,0,264,away
1,2,0,0,18.610329617090905,0.0,0,159,away
11,5,1,1,22.071773859631616,70.65399759732867,0,0,day
22,0,0,1,21.920583641765873,13.166880221336559,1,12,movie
11,5,1,0,22.81541201054008,51.74091595065331,0,23,day
2,6,0,0,16.955818395476914,0.0,0,228,away
7,2,1,1,22.16358462484014,85.19006576011505,0,0,day
8,6,1,0,21.123833490381802,92.53161494542238,0,10,day
0,0,0,0,16.786962799631425,0.0,0,316,away
18,6,1,1,22.56025235374119,66.8807161141286,0,20,day
11,2,1,1,21.62298360074784,82.44734291509046,0,5,day
6,4,0,0,16.580170069386018,0.0,0,253,away
2,0,0,0,17.60395450183084,0.0,0,264,away
11,1,1,0,22.787957465818312,63.12882843432225,0,6,day
12,2,1,1,22.58062779269745,79.92257077071149,0,19,day
9,6,0,1,22.4098396899683,65.81386141600592,0,3,day
16,5,0,1,22.08097203444084,70.25533049644662,0,3,day
11,3,1,0,23.512024896559122,86.77267903716688,0,9,day
18,3,0,1,21.656499633043047,15.121812364167472,1,7,movie
21,2,1,0,21.558878101933473,58.72262333742015,0,10,day
10,4,1,1,22.450908816952058,81.45663722743978,0,15,day
8,2,1,0,22.67902734765673,81.58069651851245,0,6,day
13,0,1,1,22.53698332328462,70.41335772956467,0,20,day
0,3,0,0,16.74756021998235,0.0,0,380,away
18,6,1,1,21.048804688654485,63.97829894400532,0,25,day
16,6,0,1,21.525826638270008,76.75804557959252,0,21,day
16,6,1,0,22.555080611358605,65.95052560799706,0,21,day
7,5,1,0,21.250164645995596,81.39993907750326,0,0,day
2,1,0,0,16.498468183018836,0.0,0,221,away
12,4,0,1,22.743606256542364,71.79155153994726,0,17,day
5,3,0,0,16.730941539524203,0.0,0,468,away
4,0,0,0,17.180892299658364,0.0,0,283,away
21,3,0,1,21.686867563661107,61.85550006902871,0,16,day
4,1,0,0,17.079343666927535,0.0,0,365,away
7,0,1,1,22.53583665033544,88.91449276935253,0,3,day
3,3,0,0,17.08973618217711,0.0,0,226,away
2,2,0,0,16.545271430994628,0.0,0,406,away
14,0,1,0,22.099922720344274,70.72963767936385,0,9,day
22,2,1,0,21.996854733067575,62.195484555153676,0,23,day
8,5,1,1,21.77711896752843,88.77979775269598,0,0,day
12,4,1,1,21.99470859869975,82.66618628962837,0,16,day
19,0,1,1,22.307067762058352,22.5237511850201,1,1,movie
6,5,0,0,16.874273028306547,0.0,0,412,away
19,1,1,0,21.71309869059351,58.561142045653774,0,20,day
1,2,0,0,16.59750334013151,0.0,0,408,away
8,1,1,0,22.034460825920526,86.84820554522507,0,9,day
14,4,1,0,21.67562468992627,75.27142944573055,0,16,day
22,0,1,1,21.600724632619833,64.53126306137284,0,7,day
13,4,0,0,22.576855096899095,70.92808356869152,0,7,day
18,3,1,1,21.496517285988688,55.14266331084791,0,25,day
13,0,1,1,22.517132090129,82.96918662452961,0,3,day
8,0,1,0,22.137361030625122,84.60887183061469,0,10,day
17,5,1,1,21.735002171154452,84.64388942678931,0,8,day
0,5,0,0,17.898227770135676,0.0,0,413,away
2,1,0,0,17.510191594309806,0.0,0,462,away
3,1,0,0,17.466618682298883,0.0,0,326,away
0,2,0,0,17.601280565612274,0.0,0,233,away
20,2,0,1,21.706899661710512,10.715417660449962,1,15,movie
15,2,1,0,21.343977933000314,78.38355093278572,0,18,day
19,1,0,1,20.706178895754555,42.52522654137662,0,24,day
20,1,1,1,21.850775537254947,21.494296809945457,1,5,movie
19,4,0,0,21.636903627004063,62.346566973484066,0,11,day
22,1,1,1,22.691981283084278,17.32723181909219,1,11,movie
10,4,1,0,22.216613172645644,95.23330679206458,0,18,day
8,3,1,1,21.407489797366566,86.72296713744598,0,1,day
0,3,0,0,17.073803421489114,0.0,0,258,away
20,2,0,1,21.629737294374852,17.09710722792146,1,9,movie
15,2,1,0,21.796926660013515,80.98658409621002,0,11,day
23,3,0,0,20.463638577637674,8.214524843540865,0,85,night
20,1,0,1,22.054973446073813,11.346410350627025,1,13,movie
2,6,0,0,17.315806430941926,0.0,0,348,away
9,4,1,0,22.593213060869402,72.96750970589486,0,4,day
4,4,0,0,17.409363910979316,0.0,0,365,away
19,0,0,1,22.116213807030757,22.771410859810835,1,4,movie
12,2,1,0,23.23404645416298,88.01730031039551,0,16,day
15,1,1,0,22.09621707224103,79.09397787548615,0,15,day
23,1,0,0,20.39079309227145,8.822452641244894,0,21,night
15,4,1,1,22.358248189404396,83.08793601905235,0,18,day
22,6,1,1,23.004903874485564,22.262627557920172,1,20,movie
15,3,1,1,22.033043976979453,79.29995353998959,0,28,day
23,2,0,1,20.15432738714879,7.933224289446053,0,112,night
11,4,1,0,22.628971134624,82.05932507646797,0,18,day
23,3,0,1,20.224413118807764,9.810350280385101,0,34,night
5,4,0,0,17.11912977699464,0.0,0,361,away
16,1,1,0,23.426374182727564,63.12609186884404,0,4,day
17,0,0,1,22.316551291892264,87.39971986062925,0,24,day
12,3,1,1,21.798490210176837,57.829129708798476,0,10,day
5,1,0,0,17.821600115388737,0.0,0,312,away
3,1,0,0,16.834787469994218,0.0,0,160,away
5,3,0,0,17.393856595333304,0.0,0,372,away
8,2,1,1,21.817575289695256,89.25831348560394,0,5,day
14,0,1,0,22.22988002071316,73.08007738573323,0,2,day
17,2,1,1,21.977892593627956,72.79046999283656,0,0,day
23,0,0,0,19.238839375162677,5.028402018578058,0,46,night
18,4,0,1,21.896341933652526,56.467374917216034,0,13,day
2,1,0,0,16.870309100029925,0.0,0,333,away
9,5,0,1,22.587785660031813,83.31401643718215,0,14,day
0,5,0,0,17.077536317764203,0.0,0,265,away
0,5,0,0,17.130207521135706,0.0,0,358,away
17,5,1,1,22.713497878863592,67.30824091269348,0,0,day
18,5,1,0,22.990687896939267,60.77008999815178,0,14,day
21,1,1,1,21.84725455617005,21.770220566040916,1,19,movie
14,0,1,0,22.1222708173294,71.06614531466789,0,3,day
2,5,0,0,17.441381281885004,0.0,0,156,away
13,4,1,0,22.274499139280028,76.31406787579843,0,2,day
1,4,0,0,16.71361043010977,0.0,0,302,away
10,1,0,1,21.082235071300605,80.1902060385798,0,24,day
13,6,1,0,23.20406038876254,57.94092430821179,0,2,day
15,2,0,0,22.936974694159876,81.99658874220358,0,10,day
13,5,1,0,21.748232520940054,67.7610845529875,0,10,day
3,2,0,0,16.943411562552047,0.0,0,267,away
22,1,1,1,22.07466551305119,16.862592733581767,1,16,movie
0,0,0,0,16.777589643710947,0.0,0,404,away
22,6,0,1,21.23042251263021,57.23708311036211,0,9,day
7,3,1,1,21.549579421735736,85.77550756036048,0,9,day
1,2,0,0,16.868623288438197,0.0,0,393,away
15,5,0,0,22.823141278447437,89.09060948279402,0,22,day
12,1,0,1,22.660405405617663,70.27524200865423,0,17,day
13,5,1,0,23.097892888607028,68.51267286184196,0,12,day
13,4,1,1,22.33000969719565,82.61491733924173,0,10,day
18,0,1,0,20.982383961777483,63.99455654683031,0,15,day
4,1,0,0,16.94755885761788,0.0,0,384,away
14,2,1,0,23.081852362791007,76.30069604113582,0,16,day
7,1,1,1,21.8696149608298,81.22343199585413,0,4,day
14,0,1,1,22.376195574691025,77.881216441955,0,2,day
11,4,1,0,22.143327511405094,73.59501041517606,0,11,day
0,5,0,0,17.014481055703932,0.0,0,229,away
1,4,0,0,17.032370093300866,0.0,0,172,away
17,1,1,1,20.48980553687918,72.73497803109474,0,29,day
